start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,Number of Trips,Year
116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,459.0,W 20 St & 11 Ave,40.746745,-74.007756,2480,2015
462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,2445,2015
494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,2420,2015
293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,2416,2015
546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,519.0,Pershing Square North,40.751873,-73.977706,2408,2015
270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2349,2015
116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,521.0,8 Ave & W 31 St,40.750967348716,-73.994442075491,2304,2015
445.0,E 10 St & Avenue A,40.72740794,-73.98142006,285.0,Broadway & E 14 St,40.73454567,-73.99074142,2264,2015
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,2245,2015
509.0,9 Ave & W 22 St,40.7454973,-74.00197139,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,2180,2015
462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,2161,2015
327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,363.0,West Thames St,40.70834698,-74.01713445,2092,2015
472.0,E 32 St & Park Ave,40.7457121,-73.98194829,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,2041,2015
519.0,Pershing Square North,40.751873,-73.977706,498.0,Broadway & W 32 St,40.74854862,-73.98808416,2007,2015
491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,519.0,Pershing Square North,40.751873,-73.977706,2006,2015
519.0,Pershing Square North,40.751873,-73.977706,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,1990,2015
285.0,Broadway & E 14 St,40.73454567,-73.99074142,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,1985,2015
529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,1981,2015
285.0,Broadway & E 14 St,40.73454567,-73.99074142,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,1971,2015
258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,1961,2015
432.0,E 7 St & Avenue A,40.72621788,-73.98379855,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,1960,2015
472.0,E 32 St & Park Ave,40.7457121,-73.98194829,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,1948,2015
359.0,E 47 St & Park Ave,40.75510267,-73.97498696,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,1937,2015
442.0,W 27 St & 7 Ave,40.746647,-73.993915,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,1902,2015
318.0,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,1893,2015
363.0,West Thames St,40.70834698,-74.01713445,3002.0,South End Ave & Liberty St,40.711512,-74.015756,1890,2015
241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,1867,2015
438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,1865,2015
523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,519.0,Pershing Square North,40.751873,-73.977706,1845,2015
293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,285.0,Broadway & E 14 St,40.73454567,-73.99074142,1829,2015
529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,1826,2015
477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,519.0,Pershing Square North,40.751873,-73.977706,1821,2015
491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,379.0,W 31 St & 7 Ave,40.749156,-73.9916,1812,2015
317.0,E 6 St & Avenue B,40.72453734,-73.98185424,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,1802,2015
519.0,Pershing Square North,40.751873,-73.977706,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,1793,2015
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,1792,2015
504.0,1 Ave & E 15 St,40.73221853,-73.98165557,297.0,E 15 St & 3 Ave,40.734232,-73.986923,1788,2015
502.0,Henry St & Grand St,40.714215,-73.981346,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,1784,2015
527.0,E 33 St & 2 Ave,40.744023,-73.976056,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,1784,2015
359.0,E 47 St & Park Ave,40.75510267,-73.97498696,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,1781,2015
489.0,10 Ave & W 28 St,40.75066386,-74.00176802,521.0,8 Ave & W 31 St,40.750967348716,-73.994442075491,1781,2015
472.0,E 32 St & Park Ave,40.7457121,-73.98194829,519.0,Pershing Square North,40.751873,-73.977706,1779,2015
472.0,E 32 St & Park Ave,40.7457121,-73.98194829,527.0,E 33 St & 2 Ave,40.744023,-73.976056,1778,2015
402.0,Broadway & E 22 St,40.7403432,-73.98955109,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,1773,2015
307.0,Canal St & Rutgers St,40.71427487,-73.98990025,502.0,Henry St & Grand St,40.714215,-73.981346,1772,2015
147.0,Greenwich St & Warren St,40.71542197,-74.01121978,329.0,Greenwich St & N Moore St,40.72043411,-74.01020609,1770,2015
3002.0,South End Ave & Liberty St,40.711512,-74.015756,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,1769,2015
293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,497.0,E 17 St & Broadway,40.73704984,-73.99009296,1768,2015
502.0,Henry St & Grand St,40.714215,-73.981346,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,1766,2015
311.0,Norfolk St & Broome St,40.7172274,-73.98802084,502.0,Henry St & Grand St,40.714215,-73.981346,1764,2015
3002.0,South End Ave & Liberty St,40.711512,-74.015756,363.0,West Thames St,40.70834698,-74.01713445,1760,2015
2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,1745,2015
368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,1742,2015
294.0,Washington Square E,40.73049393,-73.9957214,382.0,University Pl & E 14 St,40.73492695,-73.99200509,1741,2015
511.0,E 14 St & Avenue B,40.72938685,-73.97772429,297.0,E 15 St & 3 Ave,40.734232,-73.986923,1736,2015
147.0,Greenwich St & Warren St,40.71542197,-74.01121978,387.0,Centre St & Chambers St,40.71273266,-74.0046073,1734,2015
3002.0,South End Ave & Liberty St,40.711512,-74.015756,427.0,Bus Slip & State St,40.701907,-74.013942,1734,2015
504.0,1 Ave & E 15 St,40.73221853,-73.98165557,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,1718,2015
151.0,Cleveland Pl & Spring St,40.7218158,-73.99720307,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,1715,2015
447.0,8 Ave & W 52 St,40.76370739,-73.9851615,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,1715,2015
426.0,West St & Chambers St,40.71754834,-74.01322069,387.0,Centre St & Chambers St,40.71273266,-74.0046073,1713,2015
459.0,W 20 St & 11 Ave,40.746745,-74.007756,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,1711,2015
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,1708,2015
326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,285.0,Broadway & E 14 St,40.73454567,-73.99074142,1706,2015
519.0,Pershing Square North,40.751873,-73.977706,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,1705,2015
293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,1701,2015
477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,1695,2015
489.0,10 Ave & W 28 St,40.75066386,-74.00176802,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,1695,2015
379.0,W 31 St & 7 Ave,40.749156,-73.9916,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,1694,2015
478.0,11 Ave & W 41 St,40.76030096,-73.99884222,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,1690,2015
327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,1683,2015
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,459.0,W 20 St & 11 Ave,40.746745,-74.007756,1683,2015
366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,1680,2015
161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,382.0,University Pl & E 14 St,40.73492695,-73.99200509,1674,2015
514.0,12 Ave & W 40 St,40.76087502,-74.00277668,426.0,West St & Chambers St,40.71754834,-74.01322069,1674,2015
285.0,Broadway & E 14 St,40.73454567,-73.99074142,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,1673,2015
453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,1672,2015
489.0,10 Ave & W 28 St,40.75066386,-74.00176802,442.0,W 27 St & 7 Ave,40.746647,-73.993915,1659,2015
391.0,Clark St & Henry St,40.69760127,-73.99344559,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,1658,2015
3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3124.0,46 Ave & 5 St,40.74731,-73.95451,1655,2015
511.0,E 14 St & Avenue B,40.72938685,-73.97772429,285.0,Broadway & E 14 St,40.73454567,-73.99074142,1642,2015
237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,285.0,Broadway & E 14 St,40.73454567,-73.99074142,1636,2015
459.0,W 20 St & 11 Ave,40.746745,-74.007756,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,1624,2015
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,4744,2016
519.0,Pershing Square North,40.751873,-73.977706,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,4528,2016
3150.0,E 85 St & York Ave,40.77536905,-73.94803392,3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,4497,2016
519.0,Pershing Square North,40.751873,-73.977706,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,4343,2016
519.0,Pershing Square North,40.751873,-73.977706,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,4228,2016
3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,4172,2016
519.0,Pershing Square North,40.751873,-73.977706,498.0,Broadway & W 32 St,40.74854862,-73.98808416,4124,2016
2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,3697,2016
3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3124.0,46 Ave & 5 St,40.74731,-73.95451,3595,2016
3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977,3558,2016
3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,3349,2016
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,3297,2016
460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,3214,2016
546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,519.0,Pershing Square North,40.751873,-73.977706,3169,2016
359.0,E 47 St & Park Ave,40.75510267,-73.97498696,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,3155,2016
116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,459.0,W 20 St & 11 Ave,40.746745,-74.007756,3133,2016
478.0,11 Ave & W 41 St,40.76030096,-73.99884222,490.0,8 Ave & W 33 St,40.751551,-73.993934,3082,2016
3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3090.0,N 8 St & Driggs Ave,40.71774592,-73.95600096,3072,2016
3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,3016,2016
491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,519.0,Pershing Square North,40.751873,-73.977706,3001,2016
3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,3000,2016
477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,519.0,Pershing Square North,40.751873,-73.977706,2967,2016
3124.0,46 Ave & 5 St,40.74731,-73.95451,3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2896,2016
258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2870,2016
432.0,E 7 St & Avenue A,40.72621788,-73.98379855,3263.0,Cooper Square & E 7 St,40.7292364991001,-73.9908680319786,2828,2016
3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,3150.0,E 85 St & York Ave,40.77536905,-73.94803392,2828,2016
494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,458.0,11 Ave & W 27 St,40.751396,-74.005226,2813,2016
509.0,9 Ave & W 22 St,40.7454973,-74.00197139,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,2805,2016
388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,2756,2016
505.0,6 Ave & W 33 St,40.74901271,-73.98848395,519.0,Pershing Square North,40.751873,-73.977706,2753,2016
472.0,E 32 St & Park Ave,40.7457121,-73.98194829,527.0,E 33 St & 2 Ave,40.744023,-73.976056,2723,2016
481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,2707,2016
3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,3154.0,E 77 St & 3 Ave,40.77314236,-73.95856158,2700,2016
402.0,Broadway & E 22 St,40.7403432,-73.98955109,519.0,Pershing Square North,40.751873,-73.977706,2699,2016
502.0,Henry St & Grand St,40.714215,-73.981346,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,2660,2016
3167.0,Amsterdam Ave & W 73 St,40.7796680900731,-73.9809304475784,3171.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,2626,2016
490.0,8 Ave & W 33 St,40.751551,-73.993934,519.0,Pershing Square North,40.751873,-73.977706,2617,2016
3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284,3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2590,2016
3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3173.0,Riverside Blvd & W 67 St,40.777507027548,-73.9888858795166,2587,2016
239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,2571,2016
523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,519.0,Pershing Square North,40.751873,-73.977706,2566,2016
529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,2560,2016
3002.0,South End Ave & Liberty St,40.711512,-74.015756,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,2560,2016
307.0,Canal St & Rutgers St,40.71427487,-73.98990025,502.0,Henry St & Grand St,40.714215,-73.981346,2550,2016
458.0,11 Ave & W 27 St,40.751396,-74.005226,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,2523,2016
462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,2519,2016
3002.0,South End Ave & Liberty St,40.711512,-74.015756,363.0,West Thames St,40.70834698,-74.01713445,2516,2016
363.0,West Thames St,40.70834698,-74.01713445,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,2513,2016
472.0,E 32 St & Park Ave,40.7457121,-73.98194829,519.0,Pershing Square North,40.751873,-73.977706,2493,2016
3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,2493,2016
445.0,E 10 St & Avenue A,40.72740794,-73.98142006,285.0,Broadway & E 14 St,40.73454567,-73.99074142,2492,2016
519.0,Pershing Square North,40.751873,-73.977706,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,2454,2016
459.0,W 20 St & 11 Ave,40.746745,-74.007756,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,2422,2016
519.0,Pershing Square North,40.751873,-73.977706,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,2417,2016
285.0,Broadway & E 14 St,40.73454567,-73.99074142,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,2401,2016
3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284,2395,2016
3090.0,N 8 St & Driggs Ave,40.71774592,-73.95600096,3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,2391,2016
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,2387,2016
311.0,Norfolk St & Broome St,40.7172274,-73.98802084,502.0,Henry St & Grand St,40.714215,-73.981346,2368,2016
3002.0,South End Ave & Liberty St,40.711512,-74.015756,427.0,Bus Slip & State St,40.701907,-74.013942,2365,2016
3002.0,South End Ave & Liberty St,40.711512,-74.015756,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,2363,2016
147.0,Greenwich St & Warren St,40.71542197,-74.01121978,387.0,Centre St & Chambers St,40.71273266,-74.0046073,2362,2016
359.0,E 47 St & Park Ave,40.75510267,-73.97498696,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,2358,2016
462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,2355,2016
2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,3002.0,South End Ave & Liberty St,40.711512,-74.015756,2335,2016
527.0,E 33 St & 2 Ave,40.744023,-73.976056,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,2328,2016
3124.0,46 Ave & 5 St,40.74731,-73.95451,3125.0,45 Rd & 11 St,40.74708586,-73.94977234,2327,2016
519.0,Pershing Square North,40.751873,-73.977706,490.0,8 Ave & W 33 St,40.751551,-73.993934,2317,2016
459.0,W 20 St & 11 Ave,40.746745,-74.007756,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,2311,2016
472.0,E 32 St & Park Ave,40.7457121,-73.98194829,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,2307,2016
492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,519.0,Pershing Square North,40.751873,-73.977706,2303,2016
382.0,University Pl & E 14 St,40.73492695,-73.99200509,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2294,2016
497.0,E 17 St & Broadway,40.73704984,-73.99009296,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,2260,2016
2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,2252,2016
270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2240,2016
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,2237,2016
304.0,Broadway & Battery Pl,40.70463334,-74.01361706,3002.0,South End Ave & Liberty St,40.711512,-74.015756,2236,2016
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,459.0,W 20 St & 11 Ave,40.746745,-74.007756,2229,2016
363.0,West Thames St,40.70834698,-74.01713445,3002.0,South End Ave & Liberty St,40.711512,-74.015756,2228,2016
3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,2223,2016
494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,2220,2016
514.0,12 Ave & W 40 St,40.76087502,-74.00277668,426.0,West St & Chambers St,40.71754834,-74.01322069,2206,2016
519.0,Pershing Square North,40.751873,-73.977706,379.0,W 31 St & 7 Ave,40.749156,-73.9916,2206,2016
3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,3106.0,Driggs Ave & N Henry St,40.72325,-73.94308,2182,2016
359.0,E 47 St & Park Ave,40.75510267,-73.97498696,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,2150,2016
3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,2150,2016
519.0,Pershing Square North,40.751873,-73.977706,402.0,Broadway & E 22 St,40.7403432,-73.98955109,2141,2016
526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,519.0,Pershing Square North,40.751873,-73.977706,2133,2016
472.0,E 32 St & Park Ave,40.7457121,-73.98194829,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,2123,2016
270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,2112,2016
285.0,Broadway & E 14 St,40.73454567,-73.99074142,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,2102,2016
3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,2098,2016
391.0,Clark St & Henry St,40.69760127,-73.99344559,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,2095,2016
453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,459.0,W 20 St & 11 Ave,40.746745,-74.007756,2067,2016
3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,2059,2016
486.0,Broadway & W 29 St,40.7462009,-73.98855723,402.0,Broadway & E 22 St,40.7403432,-73.98955109,2052,2016
3244.0,University Pl & E 8 St,40.7314372408523,-73.9949034154415,382.0,University Pl & E 14 St,40.73492695,-73.99200509,2040,2016
430.0,York St & Jay St,40.7014851,-73.98656928,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,2037,2016
478.0,11 Ave & W 41 St,40.76030096,-73.99884222,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,2034,2016
3092.0,Berry St & N 8 St,40.7190095,-73.95852515,3109.0,Banker St & Meserole Ave,40.72606,-73.95621,2007,2016
432.0,E 7 St & Avenue A,40.72621788,-73.98379855,3263.0,Cooper Square & E 7 St,40.7292364991001,-73.9908680319786,5918,2017
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,4772,2017
519.0,Pershing Square North,40.751873,-73.977706,498.0,Broadway & W 32 St,40.74854862,-73.98808416,4451,2017
519.0,Pershing Square North,40.751873,-73.977706,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,4305,2017
519.0,Pershing Square North,40.751873,-73.977706,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,4193,2017
3430.0,Richardson St & N Henry St,40.7190789117956,-73.9422369003296,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,4138,2017
460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,4132,2017
3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,4125,2017
3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,3844,2017
2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,3771,2017
505.0,6 Ave & W 33 St,40.74901271,-73.98848395,519.0,Pershing Square North,40.751873,-73.977706,3654,2017
3351.0,E 102 St & 1 Ave,40.7869946,-73.94164802,3318.0,2 Ave & E 96 St,40.7839636,-73.9471673,3550,2017
3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284,3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3510,2017
546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,519.0,Pershing Square North,40.751873,-73.977706,3507,2017
3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,3430.0,Richardson St & N Henry St,40.7190789117956,-73.9422369003296,3471,2017
258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,3423,2017
527.0,E 33 St & 2 Ave,40.744023,-73.976056,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,3365,2017
3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284,3340,2017
481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,3286,2017
3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3090.0,N 8 St & Driggs Ave,40.71774592,-73.95600096,3286,2017
519.0,Pershing Square North,40.751873,-73.977706,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,3194,2017
3263.0,Cooper Square & E 7 St,40.7292364991001,-73.9908680319786,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,3150,2017
494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,3258.0,W 27 St & 10 Ave,40.7501815632568,-74.0021842718124,3142,2017
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,3090,2017
3167.0,Amsterdam Ave & W 73 St,40.7796680900731,-73.9809304475784,3171.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,2962,2017
3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,2950,2017
502.0,Henry St & Grand St,40.714215,-73.981346,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,2904,2017
3244.0,University Pl & E 8 St,40.7314372408523,-73.9949034154415,382.0,University Pl & E 14 St,40.73492695,-73.99200509,2904,2017
491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,519.0,Pershing Square North,40.751873,-73.977706,2881,2017
239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,2864,2017
3428.0,8 Ave & W 16 St,40.740983,-74.001702,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,2853,2017
492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,519.0,Pershing Square North,40.751873,-73.977706,2847,2017
514.0,12 Ave & W 40 St,40.76087502,-74.00277668,426.0,West St & Chambers St,40.71754834,-74.01322069,2847,2017
